[39,468820,0,14,20]
[0, 18693, 7952, 5272, 16711, 24212, 9757, 16252, 8945, 36501, 5771, 13632, 30447, 40332, 11829, 20158, 37163, 19559, 27936, 15722, 5517, 14685, 11337, 30416, 22512, 9480, 15030, 9819, 7982, 8775, 36917, 30521, 26759, 6184, 10363, 21750, 28147, 15758, 20795, 6346]
[0, 3752, 900, 8102, 12596, 8006, 9921, 3723, 814, 741, 16065, 21192, 8332, 5731, 17920, 4588, 2937, 7369, 9193, 9060, 7222, 4155, 11673, 12993, 5755, 11510, 15822, 6424, 10143, 8934, 562, 3801, 4912, 8593, 7354, 10911, 16334, 7196, 3172, 3897]
[604800, 4766, 10284, 12249, 21564, 10068, 11395, 6303, 1631, 10939, 17284, 22443, 11569, 7777, 19084, 7192, 3771, 9932, 9923, 11073, 11783, 10164, 14983, 15367, 10454, 14787, 16482, 7589, 11949, 13426, 1502, 5008, 8774, 10198, 8167, 11581, 25461, 10719, 4475, 7854]
[0, 17, 14, 14, 18, 20, 14, 16, 14, 25, 14, 14, 23, 25, 17, 20, 23, 19, 23, 18, 11, 15, 16, 23, 17, 17, 16, 14, 13, 16, 21, 20, 20, 13, 14, 17, 21, 18, 20, 15]
[[0.0, 795.0, 1845.0, 2910.0, 1335.0, 750.0, 2355.0, 2085.0, 1905.0, 1860.0, 1020.0, 1890.0, 1860.0, 5745.0, 4365.0, 3645.0, 3585.0, 2730.0, 3180.0, 2955.0, 3615.0, 11895.0, 11565.0, 10875.0, 11805.0, 11745.0, 12165.0, 11670.0, 11535.0, 12060.0, 12225.0, 765.0, 9075.0, 4770.0, 8070.0, 8415.0, 9300.0, 9090.0, 3540.0, 780.0], 
[795.0, 0.0, 1095.0, 2190.0, 600.0, 60.0, 1620.0, 1350.0, 1155.0, 1125.0, 270.0, 1140.0, 1125.0, 6510.0, 5130.0, 4425.0, 4350.0, 3495.0, 3945.0, 3630.0, 4395.0, 11445.0, 11130.0, 10440.0, 11355.0, 11310.0, 11715.0, 11235.0, 11100.0, 11625.0, 11775.0, 300.0, 8625.0, 4950.0, 8445.0, 8790.0, 9675.0, 9465.0, 4305.0, 60.0], 
[1845.0, 1095.0, 0.0, 1215.0, 750.0, 1140.0, 810.0, 825.0, 720.0, 690.0, 855.0, 720.0, 690.0, 7560.0, 6135.0, 5430.0, 5355.0, 4500.0, 4950.0, 4485.0, 5400.0, 12525.0, 12195.0, 11505.0, 12435.0, 12375.0, 12795.0, 12300.0, 12165.0, 12690.0, 12855.0, 1365.0, 9705.0, 5145.0, 8850.0, 9195.0, 10095.0, 9870.0, 5370.0, 1125.0], 
[2910.0, 2190.0, 1215.0, 0.0, 1815.0, 2235.0, 615.0, 945.0, 1140.0, 1155.0, 1950.0, 1125.0, 1125.0, 8640.0, 7140.0, 6435.0, 6360.0, 5505.0, 5955.0, 5415.0, 6405.0, 13620.0, 13290.0, 12600.0, 13530.0, 13470.0, 13875.0, 13395.0, 13260.0, 13785.0, 13935.0, 2460.0, 10800.0, 5580.0, 9375.0, 9720.0, 10605.0, 10395.0, 6435.0, 2220.0], 
[1335.0, 600.0, 750.0, 1815.0, 0.0, 645.0, 1230.0, 975.0, 780.0, 735.0, 360.0, 765.0, 750.0, 7065.0, 5655.0, 4950.0, 4875.0, 4020.0, 4470.0, 4095.0, 4920.0, 12015.0, 11700.0, 11010.0, 11925.0, 11880.0, 12285.0, 11805.0, 11670.0, 12195.0, 12345.0, 870.0, 9210.0, 5160.0, 8745.0, 9090.0, 9975.0, 9765.0, 4860.0, 630.0], 
[750.0, 60.0, 1140.0, 2235.0, 645.0, 0.0, 1665.0, 1395.0, 1200.0, 1155.0, 315.0, 1185.0, 1170.0, 6465.0, 5100.0, 4395.0, 4320.0, 3465.0, 3915.0, 3615.0, 4350.0, 11385.0, 11070.0, 10380.0, 11295.0, 11250.0, 11655.0, 11175.0, 11040.0, 11565.0, 11715.0, 240.0, 8580.0, 4980.0, 8460.0, 8805.0, 9690.0, 9480.0, 4275.0, 45.0], 
[2355.0, 1620.0, 810.0, 615.0, 1230.0, 1665.0, 0.0, 390.0, 540.0, 570.0, 1380.0, 540.0, 540.0, 8085.0, 6675.0, 5970.0, 5895.0, 5040.0, 5490.0, 5025.0, 5940.0, 13035.0, 12720.0, 12030.0, 12945.0, 12900.0, 13305.0, 12825.0, 12690.0, 13215.0, 13365.0, 1890.0, 10230.0, 5370.0, 9150.0, 9495.0, 10380.0, 10170.0, 5880.0, 1650.0], 
[2085.0, 1350.0, 825.0, 945.0, 975.0, 1395.0, 390.0, 0.0, 315.0, 300.0, 1110.0, 300.0, 300.0, 7815.0, 6405.0, 5700.0, 5625.0, 4770.0, 5220.0, 4830.0, 5670.0, 12780.0, 12450.0, 11760.0, 12690.0, 12630.0, 13035.0, 12555.0, 12420.0, 12945.0, 13095.0, 1620.0, 9960.0, 5400.0, 9165.0, 9510.0, 10410.0, 10185.0, 5610.0, 1380.0], 
[1905.0, 1155.0, 720.0, 1140.0, 780.0, 1200.0, 540.0, 315.0, 0.0, 150.0, 915.0, 15.0, 30.0, 7620.0, 6225.0, 5505.0, 5445.0, 4575.0, 5040.0, 4635.0, 5475.0, 12585.0, 12255.0, 11565.0, 12495.0, 12435.0, 12855.0, 12360.0, 12225.0, 12750.0, 12915.0, 1425.0, 9765.0, 5430.0, 9120.0, 9465.0, 10350.0, 10140.0, 5430.0, 1185.0], 
[1860.0, 1125.0, 690.0, 1155.0, 735.0, 1155.0, 570.0, 300.0, 150.0, 0.0, 885.0, 135.0, 120.0, 7590.0, 6180.0, 5475.0, 5400.0, 4545.0, 4995.0, 4590.0, 5445.0, 12540.0, 12225.0, 11535.0, 12450.0, 12405.0, 12810.0, 12330.0, 12195.0, 12720.0, 12870.0, 1395.0, 9720.0, 5400.0, 9075.0, 9420.0, 10320.0, 10095.0, 5385.0, 1155.0], 
[1020.0, 270.0, 855.0, 1950.0, 360.0, 315.0, 1380.0, 1110.0, 915.0, 885.0, 0.0, 900.0, 885.0, 6750.0, 5355.0, 4650.0, 4575.0, 3705.0, 4170.0, 3810.0, 4605.0, 11700.0, 11370.0, 10680.0, 11610.0, 11550.0, 11970.0, 11475.0, 11340.0, 11865.0, 12030.0, 540.0, 8880.0, 4935.0, 8490.0, 8835.0, 9735.0, 9510.0, 4545.0, 300.0], 
[1890.0, 1140.0, 720.0, 1125.0, 765.0, 1185.0, 540.0, 300.0, 15.0, 135.0, 900.0, 0.0, 15.0, 7620.0, 6210.0, 5505.0, 5430.0, 4575.0, 5025.0, 4620.0, 5460.0, 12570.0, 12255.0, 11550.0, 12480.0, 12420.0, 12840.0, 12360.0, 12210.0, 12735.0, 12900.0, 1410.0, 9750.0, 5415.0, 9105.0, 9450.0, 10335.0, 10125.0, 5415.0, 1170.0], 
[1860.0, 1125.0, 690.0, 1125.0, 750.0, 1170.0, 540.0, 300.0, 30.0, 120.0, 885.0, 15.0, 0.0, 7590.0, 6195.0, 5475.0, 5400.0, 4545.0, 4995.0, 4605.0, 5445.0, 12555.0, 12225.0, 11535.0, 12465.0, 12405.0, 12810.0, 12330.0, 12195.0, 12720.0, 12885.0, 1395.0, 9735.0, 5400.0, 9075.0, 9420.0, 10320.0, 10095.0, 5385.0, 1155.0], 
[5745.0, 6510.0, 7560.0, 8640.0, 7065.0, 6465.0, 8085.0, 7815.0, 7620.0, 7590.0, 6750.0, 7620.0, 7590.0, 0.0, 4605.0, 4395.0, 4395.0, 4530.0, 4560.0, 5715.0, 4395.0, 8115.0, 7785.0, 7065.0, 8025.0, 7965.0, 8340.0, 7890.0, 7755.0, 8235.0, 8400.0, 6495.0, 5400.0, 9135.0, 11355.0, 11700.0, 12585.0, 12360.0, 2670.0, 6510.0], 
[4365.0, 5130.0, 6135.0, 7140.0, 5655.0, 5100.0, 6675.0, 6405.0, 6225.0, 6180.0, 5355.0, 6210.0, 6195.0, 4605.0, 0.0, 720.0, 795.0, 1635.0, 1260.0, 2880.0, 765.0, 12405.0, 12090.0, 11355.0, 12315.0, 12255.0, 12315.0, 12195.0, 12045.0, 12360.0, 12270.0, 5100.0, 9810.0, 6300.0, 8535.0, 8865.0, 9765.0, 9540.0, 4095.0, 5130.0], 
[3645.0, 4425.0, 5430.0, 6435.0, 4950.0, 4395.0, 5970.0, 5700.0, 5505.0, 5475.0, 4650.0, 5505.0, 5475.0, 4395.0, 720.0, 0.0, 90.0, 930.0, 555.0, 2175.0, 60.0, 12360.0, 12045.0, 11310.0, 12270.0, 12225.0, 12585.0, 12150.0, 12015.0, 12495.0, 12645.0, 4395.0, 9735.0, 5595.0, 8250.0, 8595.0, 9495.0, 9270.0, 3555.0, 4425.0], 
[3585.0, 4350.0, 5355.0, 6360.0, 4875.0, 4320.0, 5895.0, 5625.0, 5445.0, 5400.0, 4575.0, 5430.0, 5400.0, 4395.0, 795.0, 90.0, 0.0, 855.0, 480.0, 2100.0, 45.0, 12375.0, 12045.0, 11325.0, 12285.0, 12225.0, 12600.0, 12150.0, 12015.0, 12510.0, 12660.0, 4320.0, 9735.0, 5520.0, 8175.0, 8520.0, 9420.0, 9195.0, 3510.0, 4350.0], 
[2730.0, 3495.0, 4500.0, 5505.0, 4020.0, 3465.0, 5040.0, 4770.0, 4575.0, 4545.0, 3705.0, 4575.0, 4545.0, 4530.0, 1635.0, 930.0, 855.0, 0.0, 450.0, 1230.0, 900.0, 12525.0, 12195.0, 11475.0, 12435.0, 12375.0, 12750.0, 12315.0, 12165.0, 12660.0, 12675.0, 3465.0, 9885.0, 4650.0, 7320.0, 7665.0, 8565.0, 8340.0, 3180.0, 3495.0], 
[3180.0, 3945.0, 4950.0, 5955.0, 4470.0, 3915.0, 5490.0, 5220.0, 5040.0, 4995.0, 4170.0, 5025.0, 4995.0, 4560.0, 1260.0, 555.0, 480.0, 450.0, 0.0, 1695.0, 510.0, 12540.0, 12225.0, 11490.0, 12450.0, 12405.0, 12765.0, 12330.0, 12195.0, 12675.0, 12825.0, 3915.0, 9915.0, 5115.0, 7770.0, 8115.0, 9015.0, 8790.0, 3435.0, 3945.0], 
[2955.0, 3630.0, 4485.0, 5415.0, 4095.0, 3615.0, 5025.0, 4830.0, 4635.0, 4590.0, 3810.0, 4620.0, 4605.0, 5715.0, 2880.0, 2175.0, 2100.0, 1230.0, 1695.0, 0.0, 2130.0, 12525.0, 12705.0, 12645.0, 12420.0, 12660.0, 11820.0, 12810.0, 12660.0, 11985.0, 11715.0, 3675.0, 11070.0, 3720.0, 6360.0, 6705.0, 7605.0, 7380.0, 4230.0, 3645.0], 
[3615.0, 4395.0, 5400.0, 6405.0, 4920.0, 4350.0, 5940.0, 5670.0, 5475.0, 5445.0, 4605.0, 5460.0, 5445.0, 4395.0, 765.0, 60.0, 45.0, 900.0, 510.0, 2130.0, 0.0, 12375.0, 12045.0, 11325.0, 12285.0, 12225.0, 12600.0, 12150.0, 12015.0, 12510.0, 12660.0, 4365.0, 9750.0, 5550.0, 8220.0, 8565.0, 9450.0, 9240.0, 3540.0, 4380.0], 
[11895.0, 11445.0, 12525.0, 13620.0, 12015.0, 11385.0, 13035.0, 12780.0, 12585.0, 12540.0, 11700.0, 12570.0, 12555.0, 8115.0, 12405.0, 12360.0, 12375.0, 12525.0, 12540.0, 12525.0, 12375.0, 0.0, 615.0, 1080.0, 135.0, 435.0, 1065.0, 720.0, 570.0, 960.0, 1125.0, 11190.0, 2820.0, 11640.0, 6255.0, 5910.0, 5460.0, 5595.0, 10665.0, 11430.0], 
[11565.0, 11130.0, 12195.0, 13290.0, 11700.0, 11070.0, 12720.0, 12450.0, 12255.0, 12225.0, 11370.0, 12255.0, 12225.0, 7785.0, 12090.0, 12045.0, 12045.0, 12195.0, 12225.0, 12705.0, 12045.0, 615.0, 0.0, 750.0, 525.0, 435.0, 1110.0, 105.0, 30.0, 1005.0, 1170.0, 10860.0, 2490.0, 11805.0, 6420.0, 6075.0, 5625.0, 5775.0, 10350.0, 11115.0], 
[10875.0, 10440.0, 11505.0, 12600.0, 11010.0, 10380.0, 12030.0, 11760.0, 11565.0, 11535.0, 10680.0, 11550.0, 11535.0, 7065.0, 11355.0, 11310.0, 11325.0, 11475.0, 11490.0, 12645.0, 11325.0, 1080.0, 750.0, 0.0, 990.0, 930.0, 1365.0, 855.0, 720.0, 1260.0, 1425.0, 10170.0, 1800.0, 12165.0, 6810.0, 6465.0, 6015.0, 6165.0, 9615.0, 10410.0], 
[11805.0, 11355.0, 12435.0, 13530.0, 11925.0, 11295.0, 12945.0, 12690.0, 12495.0, 12450.0, 11610.0, 12480.0, 12465.0, 8025.0, 12315.0, 12270.0, 12285.0, 12435.0, 12450.0, 12420.0, 12285.0, 135.0, 525.0, 990.0, 0.0, 405.0, 960.0, 630.0, 495.0, 870.0, 1035.0, 11100.0, 2730.0, 11535.0, 6150.0, 5805.0, 5355.0, 5490.0, 10575.0, 11340.0], 
[11745.0, 11310.0, 12375.0, 13470.0, 11880.0, 11250.0, 12900.0, 12630.0, 12435.0, 12405.0, 11550.0, 12420.0, 12405.0, 7965.0, 12255.0, 12225.0, 12225.0, 12375.0, 12405.0, 12660.0, 12225.0, 435.0, 435.0, 930.0, 405.0, 0.0, 1185.0, 540.0, 405.0, 1080.0, 1245.0, 11040.0, 2670.0, 11775.0, 6390.0, 6045.0, 5595.0, 5730.0, 10515.0, 11280.0], 
[12165.0, 11715.0, 12795.0, 13875.0, 12285.0, 11655.0, 13305.0, 13035.0, 12855.0, 12810.0, 11970.0, 12840.0, 12810.0, 8340.0, 12315.0, 12585.0, 12600.0, 12750.0, 12765.0, 11820.0, 12600.0, 1065.0, 1110.0, 1365.0, 960.0, 1185.0, 0.0, 1215.0, 1065.0, 270.0, 180.0, 11460.0, 3090.0, 10920.0, 5565.0, 5220.0, 4800.0, 4935.0, 10890.0, 11700.0], 
[11670.0, 11235.0, 12300.0, 13395.0, 11805.0, 11175.0, 12825.0, 12555.0, 12360.0, 12330.0, 11475.0, 12360.0, 12330.0, 7890.0, 12195.0, 12150.0, 12150.0, 12315.0, 12330.0, 12810.0, 12150.0, 720.0, 105.0, 855.0, 630.0, 540.0, 1215.0, 0.0, 135.0, 1110.0, 1275.0, 10965.0, 2595.0, 11910.0, 6540.0, 6180.0, 5730.0, 5880.0, 10455.0, 11220.0], 
[11535.0, 11100.0, 12165.0, 13260.0, 11670.0, 11040.0, 12690.0, 12420.0, 12225.0, 12195.0, 11340.0, 12210.0, 12195.0, 7755.0, 12045.0, 12015.0, 12015.0, 12165.0, 12195.0, 12660.0, 12015.0, 570.0, 30.0, 720.0, 495.0, 405.0, 1065.0, 135.0, 0.0, 975.0, 1140.0, 10830.0, 2460.0, 11775.0, 6390.0, 6045.0, 5595.0, 5730.0, 10305.0, 11070.0], 
[12060.0, 11625.0, 12690.0, 13785.0, 12195.0, 11565.0, 13215.0, 12945.0, 12750.0, 12720.0, 11865.0, 12735.0, 12720.0, 8235.0, 12360.0, 12495.0, 12510.0, 12660.0, 12675.0, 11985.0, 12510.0, 960.0, 1005.0, 1260.0, 870.0, 1080.0, 270.0, 1110.0, 975.0, 0.0, 345.0, 11355.0, 2985.0, 11085.0, 5730.0, 5385.0, 4965.0, 5100.0, 10800.0, 11595.0], 
[12225.0, 11775.0, 12855.0, 13935.0, 12345.0, 11715.0, 13365.0, 13095.0, 12915.0, 12870.0, 12030.0, 12900.0, 12885.0, 8400.0, 12270.0, 12645.0, 12660.0, 12675.0, 12825.0, 11715.0, 12660.0, 1125.0, 1170.0, 1425.0, 1035.0, 1245.0, 180.0, 1275.0, 1140.0, 345.0, 0.0, 11520.0, 3150.0, 10815.0, 5460.0, 5115.0, 4710.0, 4845.0, 10950.0, 11760.0], 
[765.0, 300.0, 1365.0, 2460.0, 870.0, 240.0, 1890.0, 1620.0, 1425.0, 1395.0, 540.0, 1410.0, 1395.0, 6495.0, 5100.0, 4395.0, 4320.0, 3465.0, 3915.0, 3675.0, 4365.0, 11190.0, 10860.0, 10170.0, 11100.0, 11040.0, 11460.0, 10965.0, 10830.0, 11355.0, 11520.0, 0.0, 8370.0, 5130.0, 8595.0, 8940.0, 9825.0, 9615.0, 4290.0, 270.0], 
[9075.0, 8625.0, 9705.0, 10800.0, 9210.0, 8580.0, 10230.0, 9960.0, 9765.0, 9720.0, 8880.0, 9750.0, 9735.0, 5400.0, 9810.0, 9735.0, 9735.0, 9885.0, 9915.0, 11070.0, 9750.0, 2820.0, 2490.0, 1800.0, 2730.0, 2670.0, 3090.0, 2595.0, 2460.0, 2985.0, 3150.0, 8370.0, 0.0, 13485.0, 8520.0, 8175.0, 7770.0, 7905.0, 8025.0, 8610.0], 
[4770.0, 4950.0, 5145.0, 5580.0, 5160.0, 4980.0, 5370.0, 5400.0, 5430.0, 5400.0, 4935.0, 5415.0, 5400.0, 9135.0, 6300.0, 5595.0, 5520.0, 4650.0, 5115.0, 3720.0, 5550.0, 11640.0, 11805.0, 12165.0, 11535.0, 11775.0, 10920.0, 11910.0, 11775.0, 11085.0, 10815.0, 5130.0, 13485.0, 0.0, 5475.0, 5820.0, 6705.0, 6495.0, 7380.0, 4980.0], 
[8070.0, 8445.0, 8850.0, 9375.0, 8745.0, 8460.0, 9150.0, 9165.0, 9120.0, 9075.0, 8490.0, 9105.0, 9075.0, 11355.0, 8535.0, 8250.0, 8175.0, 7320.0, 7770.0, 6360.0, 8220.0, 6255.0, 6420.0, 6810.0, 6150.0, 6390.0, 5565.0, 6540.0, 6390.0, 5730.0, 5460.0, 8595.0, 8520.0, 5475.0, 0.0, 420.0, 1305.0, 1095.0, 10215.0, 8460.0], 
[8415.0, 8790.0, 9195.0, 9720.0, 9090.0, 8805.0, 9495.0, 9510.0, 9465.0, 9420.0, 8835.0, 9450.0, 9420.0, 11700.0, 8865.0, 8595.0, 8520.0, 7665.0, 8115.0, 6705.0, 8565.0, 5910.0, 6075.0, 6465.0, 5805.0, 6045.0, 5220.0, 6180.0, 6045.0, 5385.0, 5115.0, 8940.0, 8175.0, 5820.0, 420.0, 0.0, 930.0, 720.0, 10560.0, 8805.0], 
[9300.0, 9675.0, 10095.0, 10605.0, 9975.0, 9690.0, 10380.0, 10410.0, 10350.0, 10320.0, 9735.0, 10335.0, 10320.0, 12585.0, 9765.0, 9495.0, 9420.0, 8565.0, 9015.0, 7605.0, 9450.0, 5460.0, 5625.0, 6015.0, 5355.0, 5595.0, 4800.0, 5730.0, 5595.0, 4965.0, 4710.0, 9825.0, 7770.0, 6705.0, 1305.0, 930.0, 0.0, 420.0, 11445.0, 9705.0], 
[9090.0, 9465.0, 9870.0, 10395.0, 9765.0, 9480.0, 10170.0, 10185.0, 10140.0, 10095.0, 9510.0, 10125.0, 10095.0, 12360.0, 9540.0, 9270.0, 9195.0, 8340.0, 8790.0, 7380.0, 9240.0, 5595.0, 5775.0, 6165.0, 5490.0, 5730.0, 4935.0, 5880.0, 5730.0, 5100.0, 4845.0, 9615.0, 7905.0, 6495.0, 1095.0, 720.0, 420.0, 0.0, 11235.0, 9480.0], 
[3540.0, 4305.0, 5370.0, 6435.0, 4860.0, 4275.0, 5880.0, 5610.0, 5430.0, 5385.0, 4545.0, 5415.0, 5385.0, 2670.0, 4095.0, 3555.0, 3510.0, 3180.0, 3435.0, 4230.0, 3540.0, 10665.0, 10350.0, 9615.0, 10575.0, 10515.0, 10890.0, 10455.0, 10305.0, 10800.0, 10950.0, 4290.0, 8025.0, 7380.0, 10215.0, 10560.0, 11445.0, 11235.0, 0.0, 4305.0], 
[780.0, 60.0, 1125.0, 2220.0, 630.0, 45.0, 1650.0, 1380.0, 1185.0, 1155.0, 300.0, 1170.0, 1155.0, 6510.0, 5130.0, 4425.0, 4350.0, 3495.0, 3945.0, 3645.0, 4380.0, 11430.0, 11115.0, 10410.0, 11340.0, 11280.0, 11700.0, 11220.0, 11070.0, 11595.0, 11760.0, 270.0, 8610.0, 4980.0, 8460.0, 8805.0, 9705.0, 9480.0, 4305.0, 0.0]]



#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 1
# Vessel count: 6
# Number of cargoes: 300
# Cargo sizes: 2
# Time windows: 1
# Regional flow: 0
# Market condition: 1
# Instance number: 2 (out of 5)
#----------------------------------------------------------------
# Randomly selected 40 ports
