[29,468820,0,14,20]
[0, 7635, 13490, 4730, 5366, 10383, 8945, 15448, 11506, 13037, 19412, 39811, 8540, 6004, 9895, 10880, 37480, 37363, 8580, 12020, 22296, 4972, 6465, 5284, 22148, 46384, 15314, 7572, 40889, 6323]
[0, 8608, 7812, 2851, 2811, 6023, 4094, 20046, 25741, 13806, 14095, 7492, 8988, 4054, 6560, 10264, 11422, 6740, 11434, 10404, 22074, 2230, 10334, 6028, 19420, 4590, 9810, 21660, 3426, 3180]
[604800, 30143, 9973, 6100, 6082, 12756, 9228, 20581, 27661, 14592, 19714, 8795, 12637, 5011, 11253, 15059, 13855, 10664, 12668, 14794, 26937, 4414, 11135, 6787, 25535, 6882, 10603, 26230, 5886, 4783]
[0, 15, 16, 11, 13, 16, 15, 16, 17, 17, 19, 27, 15, 12, 16, 13, 22, 26, 13, 15, 19, 14, 14, 13, 19, 25, 18, 15, 26, 12]
[[0.0, 1530.0, 7125.0, 8160.0, 8130.0, 8670.0, 6450.0, 7830.0, 7605.0, 7605.0, 8880.0, 8895.0, 9870.0, 8730.0, 4470.0, 5715.0, 5625.0, 5565.0, 5985.0, 5355.0, 6300.0, 5445.0, 4950.0, 11355.0, 10290.0, 11415.0, 10800.0, 7020.0, 10650.0, 3375.0], 
[1530.0, 0.0, 7155.0, 8190.0, 8160.0, 8700.0, 6480.0, 7860.0, 7635.0, 7635.0, 9210.0, 9225.0, 9900.0, 9060.0, 5640.0, 6885.0, 6795.0, 6750.0, 7155.0, 6540.0, 6330.0, 5475.0, 4980.0, 11385.0, 10320.0, 12585.0, 11970.0, 7350.0, 10695.0, 3405.0], 
[7125.0, 7155.0, 0.0, 1305.0, 1275.0, 1830.0, 690.0, 990.0, 750.0, 765.0, 4065.0, 4515.0, 4140.0, 4965.0, 10815.0, 12060.0, 11970.0, 11925.0, 12330.0, 11715.0, 855.0, 2760.0, 2490.0, 5205.0, 4065.0, 8790.0, 9810.0, 4905.0, 4650.0, 3390.0], 
[8160.0, 8190.0, 1305.0, 0.0, 30.0, 1110.0, 1710.0, 660.0, 645.0, 570.0, 5100.0, 5550.0, 5145.0, 5985.0, 11850.0, 13095.0, 13005.0, 12945.0, 13365.0, 12735.0, 1890.0, 3795.0, 3525.0, 5835.0, 4650.0, 9615.0, 10635.0, 5940.0, 5505.0, 4410.0], 
[8130.0, 8160.0, 1275.0, 30.0, 0.0, 1080.0, 1695.0, 630.0, 615.0, 540.0, 5070.0, 5520.0, 5115.0, 5970.0, 11820.0, 13065.0, 12975.0, 12930.0, 13335.0, 12720.0, 1860.0, 3765.0, 3495.0, 5805.0, 4620.0, 9585.0, 10605.0, 5910.0, 5475.0, 4395.0], 
[8670.0, 8700.0, 1830.0, 1110.0, 1080.0, 0.0, 2235.0, 945.0, 1155.0, 1125.0, 5505.0, 5955.0, 5415.0, 6405.0, 12360.0, 13620.0, 13530.0, 13470.0, 13875.0, 13260.0, 2400.0, 4305.0, 4035.0, 5580.0, 4365.0, 9375.0, 10395.0, 6435.0, 5355.0, 4935.0], 
