[29,332000,0,14,20]
[0, 30742, 13623, 15210, 12184, 21675, 30429, 13534, 26617, 17477, 15983, 11246, 32827, 9593, 13895, 4379, 23747, 15402, 19238, 14979, 17655, 13128, 11817, 11564, 26867, 13762, 26093, 11282, 19264, 6279]
[0, 2156, 2916, 3674, 3202, 6405, 1250, 2588, 285, 987, 2107, 890, 475, 2511, 10657, 3138, 4262, 3444, 4228, 3752, 1695, 396, 230, 3121, 5810, 1584, 37, 6986, 3805, 2784]
[604800, 3023, 4164, 4705, 5104, 7380, 2119, 3374, 2474, 1752, 4394, 1713, 2214, 3380, 11707, 5567, 5909, 4345, 6125, 4796, 3845, 3318, 3287, 4098, 6695, 2477, 1176, 11229, 4661, 5180]
[0, 67, 33, 36, 32, 50, 65, 33, 57, 40, 40, 26, 72, 23, 32, 15, 51, 36, 42, 36, 43, 33, 29, 30, 61, 34, 56, 29, 47, 26]
[[0.0, 1065.0, 2010.0, 990.0, 345.0, 315.0, 780.0, 1650.0, 945.0, 870.0, 360.0, 480.0, 1005.0, 420.0, 1425.0, 1455.0, 315.0, 285.0, 315.0, 1470.0, 405.0, 555.0, 660.0, 1050.0, 1185.0, 120.0, 1695.0, 3555.0, 3465.0, 2685.0], 
[1065.0, 0.0, 1215.0, 765.0, 810.0, 765.0, 1785.0, 855.0, 210.0, 270.0, 720.0, 1485.0, 1830.0, 1245.0, 645.0, 675.0, 1305.0, 1275.0, 1305.0, 690.0, 750.0, 1545.0, 465.0, 45.0, 405.0, 990.0, 915.0, 2760.0, 2670.0, 1890.0], 
[2010.0, 1215.0, 0.0, 1680.0, 1755.0, 1710.0, 2730.0, 390.0, 1335.0, 1335.0, 1665.0, 2430.0, 2775.0, 2190.0, 600.0, 585.0, 2250.0, 2220.0, 2250.0, 540.0, 1695.0, 2490.0, 1395.0, 1170.0, 855.0, 1935.0, 345.0, 1560.0, 1470.0, 690.0], 
[990.0, 765.0, 1680.0, 0.0, 750.0, 690.0, 1710.0, 1320.0, 645.0, 570.0, 660.0, 1410.0, 1215.0, 810.0, 1095.0, 1125.0, 1245.0, 1215.0, 1245.0, 1140.0, 690.0, 1485.0, 345.0, 750.0, 855.0, 930.0, 1365.0, 3225.0, 3135.0, 2355.0], 
[345.0, 810.0, 1755.0, 750.0, 0.0, 60.0, 1065.0, 1395.0, 690.0, 630.0, 90.0, 765.0, 1155.0, 570.0, 1185.0, 1200.0, 600.0, 570.0, 600.0, 1215.0, 165.0, 840.0, 420.0, 795.0, 945.0, 285.0, 1455.0, 3300.0, 3210.0, 2430.0], 
[315.0, 765.0, 1710.0, 690.0, 60.0, 0.0, 1035.0, 1335.0, 645.0, 570.0, 45.0, 735.0, 1125.0, 540.0, 1125.0, 1155.0, 570.0, 540.0, 570.0, 1170.0, 120.0, 810.0, 360.0, 750.0, 885.0, 255.0, 1395.0, 3240.0, 3165.0, 2370.0], 
[780.0, 1785.0, 2730.0, 1710.0, 1065.0, 1035.0, 0.0, 2370.0, 1665.0, 1590.0, 1080.0, 435.0, 1590.0, 990.0, 2145.0, 2175.0, 585.0, 555.0, 585.0, 2190.0, 1125.0, 330.0, 1380.0, 1770.0, 1905.0, 825.0, 2415.0, 4260.0, 4185.0, 3405.0], 
[1650.0, 855.0, 390.0, 1320.0, 1395.0, 1335.0, 2370.0, 0.0, 960.0, 975.0, 1305.0, 2070.0, 2400.0, 1830.0, 240.0, 225.0, 1890.0, 1860.0, 1890.0, 180.0, 1335.0, 2130.0, 1035.0, 810.0, 495.0, 1575.0, 60.0, 1935.0, 1845.0, 1065.0], 
[945.0, 210.0, 1335.0, 645.0, 690.0, 645.0, 1665.0, 960.0, 0.0, 105.0, 600.0, 1365.0, 1710.0, 1140.0, 750.0, 780.0, 1185.0, 1170.0, 1185.0, 795.0, 645.0, 1440.0, 345.0, 225.0, 510.0, 870.0, 1020.0, 2865.0, 2775.0, 1995.0], 
[870.0, 270.0, 1335.0, 570.0, 630.0, 570.0, 1590.0, 975.0, 105.0, 0.0, 525.0, 1290.0, 1650.0, 1065.0, 750.0, 780.0, 1125.0, 1095.0, 1125.0, 795.0, 570.0, 1365.0, 285.0, 270.0, 510.0, 795.0, 1020.0, 2865.0, 2790.0, 2010.0], 
[360.0, 720.0, 1665.0, 660.0, 90.0, 45.0, 1080.0, 1305.0, 600.0, 525.0, 0.0, 780.0, 1140.0, 555.0, 1080.0, 1110.0, 600.0, 570.0, 600.0, 1125.0, 90.0, 840.0, 315.0, 705.0, 840.0, 285.0, 1350.0, 3210.0, 3120.0, 2340.0], 
[480.0, 1485.0, 2430.0, 1410.0, 765.0, 735.0, 435.0, 2070.0, 1365.0, 1290.0, 780.0, 0.0, 1290.0, 690.0, 1845.0, 1875.0, 300.0, 270.0, 300.0, 1890.0, 825.0, 135.0, 1080.0, 1470.0, 1605.0, 525.0, 2115.0, 3960.0, 3885.0, 3105.0], 
[1005.0, 1830.0, 2775.0, 1215.0, 1155.0, 1125.0, 1590.0, 2400.0, 1710.0, 1650.0, 1140.0, 1290.0, 0.0, 615.0, 2190.0, 2220.0, 1110.0, 1080.0, 1110.0, 2235.0, 1155.0, 1365.0, 1440.0, 1815.0, 1950.0, 1005.0, 2460.0, 4305.0, 4215.0, 3435.0], 
[420.0, 1245.0, 2190.0, 810.0, 570.0, 540.0, 990.0, 1830.0, 1140.0, 1065.0, 555.0, 690.0, 615.0, 0.0, 1620.0, 1650.0, 510.0, 495.0, 510.0, 1665.0, 570.0, 765.0, 855.0, 1230.0, 1380.0, 405.0, 1890.0, 3735.0, 3645.0, 2865.0], 
[1425.0, 645.0, 600.0, 1095.0, 1185.0, 1125.0, 2145.0, 240.0, 750.0, 750.0, 1080.0, 1845.0, 2190.0, 1620.0, 0.0, 60.0, 1680.0, 1650.0, 1680.0, 60.0, 1125.0, 1920.0, 825.0, 600.0, 270.0, 1350.0, 300.0, 2145.0, 2055.0, 1275.0], 
