[29,468820,0,14,20]
[0, 13604, 14922, 10375, 12164, 14844, 27499, 33887, 15248, 19477, 44486, 34560, 29093, 27979, 31617, 23049, 16527, 14850, 31340, 15963, 10856, 33739, 5245, 42161, 26903, 20785, 23006, 6385, 25186, 16322]
[0, 3314, 6988, 10765, 15909, 16718, 15873, 10578, 592, 5120, 3716, 27734, 20820, 14359, 9523, 1443, 19873, 5151, 12692, 7476, 2556, 9144, 3028, 6660, 3066, 727, 984, 0, 8320, 2364]
[604800, 6773, 9407, 15554, 17625, 17268, 17880, 11853, 1192, 9230, 6273, 28860, 22192, 18910, 11266, 2952, 22315, 7404, 14559, 9000, 3541, 11347, 6833, 7603, 11053, 2939, 3525, 886, 9667, 10144]
[0, 18, 15, 15, 16, 17, 19, 25, 15, 17, 25, 26, 21, 19, 23, 18, 16, 18, 20, 19, 14, 22, 12, 25, 23, 21, 17, 13, 21, 15]
[[0.0, 345.0, 600.0, 750.0, 570.0, 1155.0, 600.0, 105.0, 570.0, 330.0, 6000.0, 12120.0, 12225.0, 12600.0, 12285.0, 12390.0, 12240.0, 12480.0, 1485.0, 3210.0, 1455.0, 2430.0, 2460.0, 3030.0, 2415.0, 10335.0, 9120.0, 9135.0, 10155.0, 9480.0], 
[345.0, 0.0, 315.0, 990.0, 285.0, 1005.0, 315.0, 285.0, 420.0, 420.0, 6255.0, 12375.0, 12480.0, 12855.0, 12525.0, 12630.0, 12495.0, 12735.0, 1740.0, 3465.0, 1695.0, 2685.0, 2700.0, 3285.0, 2655.0, 10590.0, 9360.0, 9390.0, 10410.0, 9735.0], 
[600.0, 315.0, 0.0, 1245.0, 30.0, 1110.0, 0.0, 525.0, 510.0, 660.0, 6495.0, 12615.0, 12720.0, 13095.0, 12780.0, 12885.0, 12735.0, 12975.0, 1980.0, 3705.0, 1935.0, 2925.0, 2940.0, 3525.0, 2910.0, 10815.0, 9600.0, 9615.0, 10635.0, 9960.0], 
[750.0, 990.0, 1245.0, 0.0, 1215.0, 1215.0, 1245.0, 765.0, 810.0, 825.0, 5895.0, 12045.0, 12150.0, 12525.0, 12195.0, 12300.0, 12165.0, 12405.0, 1410.0, 3135.0, 1365.0, 2355.0, 2370.0, 2955.0, 2325.0, 10050.0, 8835.0, 8850.0, 9885.0, 9195.0], 
[570.0, 285.0, 30.0, 1215.0, 0.0, 1080.0, 30.0, 510.0, 495.0, 630.0, 6465.0, 12585.0, 12690.0, 13065.0, 12750.0, 12855.0, 12720.0, 12945.0, 1965.0, 3675.0, 1920.0, 2895.0, 2925.0, 3495.0, 2880.0, 10785.0, 9570.0, 9585.0, 10605.0, 9930.0], 
[1155.0, 1005.0, 1110.0, 1215.0, 1080.0, 0.0, 1110.0, 1095.0, 615.0, 945.0, 6915.0, 13140.0, 13245.0, 13620.0, 13290.0, 13395.0, 13260.0, 13500.0, 2505.0, 4215.0, 2460.0, 3435.0, 3465.0, 4035.0, 3420.0, 10575.0, 9360.0, 9375.0, 10395.0, 9720.0], 
