[39,468820,0,14,20]
[0, 8808, 41020, 44810, 5794, 10253, 32676, 26835, 41771, 7679, 5384, 22606, 40730, 18193, 6463, 4774, 7018, 18266, 22610, 11192, 9023, 8467, 17610, 18247, 11129, 20848, 28053, 35910, 11023, 39055, 11703, 14206, 5393, 20207, 36765, 34460, 36603, 22473, 8462, 11658]
[0, 10098, 6112, 38894, 1558, 1974, 3415, 10203, 35052, 5148, 9981, 39012, 9439, 3430, 1652, 10188, 1432, 18424, 3651, 14824, 11546, 7648, 15841, 6803, 2805, 7524, 23043, 8324, 1735, 40788, 3121, 2305, 5737, 2492, 38463, 16298, 12679, 10808, 6447, 1944]
[604800, 11713, 7183, 40049, 4342, 2608, 4925, 11164, 36204, 7635, 12903, 42271, 10100, 3983, 3030, 13470, 5689, 19357, 10738, 17980, 12250, 9256, 18028, 8888, 4633, 8767, 25254, 9260, 2818, 41956, 7573, 5075, 7078, 3055, 38992, 17834, 13951, 11449, 10858, 7659]
[0, 16, 25, 27, 12, 13, 23, 20, 24, 16, 14, 18, 24, 17, 15, 11, 15, 18, 21, 15, 15, 12, 19, 17, 17, 20, 19, 21, 14, 25, 15, 16, 12, 18, 23, 25, 22, 19, 15, 16]
[[0.0, 7695.0, 7155.0, 8430.0, 7260.0, 6975.0, 8700.0, 7260.0, 8190.0, 7710.0, 7110.0, 8655.0, 7860.0, 7665.0, 6780.0, 7665.0, 7635.0, 4680.0, 9270.0, 9060.0, 5640.0, 6885.0, 6570.0, 6540.0, 7065.0, 6495.0, 7275.0, 6210.0, 6270.0, 5955.0, 5640.0, 6330.0, 5595.0, 11385.0, 10320.0, 11850.0, 12255.0, 11835.0, 10695.0, 3405.0], 
[7695.0, 0.0, 810.0, 840.0, 690.0, 1920.0, 1155.0, 630.0, 600.0, 105.0, 795.0, 1065.0, 330.0, 30.0, 945.0, 30.0, 60.0, 7650.0, 6240.0, 5460.0, 11355.0, 12600.0, 12285.0, 12240.0, 12780.0, 12210.0, 12990.0, 1485.0, 1455.0, 1755.0, 2430.0, 1395.0, 2460.0, 5460.0, 4275.0, 10335.0, 9480.0, 10380.0, 5010.0, 3915.0], 
[7155.0, 810.0, 0.0, 1545.0, 210.0, 1380.0, 1830.0, 270.0, 1305.0, 825.0, 45.0, 1785.0, 990.0, 795.0, 405.0, 780.0, 765.0, 7110.0, 5700.0, 4920.0, 10815.0, 12060.0, 11745.0, 11715.0, 12240.0, 11670.0, 12450.0, 960.0, 915.0, 1215.0, 1890.0, 855.0, 1920.0, 5205.0, 4065.0, 9990.0, 9135.0, 10020.0, 4650.0, 3390.0], 
[8430.0, 840.0, 1545.0, 0.0, 1440.0, 2655.0, 1365.0, 1365.0, 360.0, 780.0, 1530.0, 330.0, 900.0, 825.0, 1680.0, 810.0, 810.0, 8385.0, 6975.0, 6195.0, 12090.0, 13335.0, 13020.0, 12990.0, 13515.0, 12945.0, 13725.0, 2235.0, 2190.0, 2490.0, 3165.0, 2130.0, 3195.0, 6090.0, 4890.0, 11055.0, 10200.0, 11100.0, 5745.0, 4665.0], 
[7260.0, 690.0, 210.0, 1440.0, 0.0, 1485.0, 1710.0, 105.0, 1185.0, 720.0, 225.0, 1665.0, 870.0, 675.0, 510.0, 660.0, 645.0, 7215.0, 5820.0, 5025.0, 10920.0, 12180.0, 11850.0, 11820.0, 12345.0, 11775.0, 12555.0, 1065.0, 1020.0, 1335.0, 1995.0, 960.0, 2025.0, 5250.0, 4095.0, 10065.0, 9210.0, 10110.0, 4740.0, 3495.0], 
[6975.0, 1920.0, 1380.0, 2655.0, 1485.0, 0.0, 2910.0, 1500.0, 2415.0, 1935.0, 1335.0, 2895.0, 2085.0, 1905.0, 1020.0, 1890.0, 1860.0, 5745.0, 4365.0, 3585.0, 10635.0, 11895.0, 11565.0, 11535.0, 12060.0, 11490.0, 12285.0, 780.0, 765.0, 1050.0, 1725.0, 765.0, 1740.0, 4770.0, 3780.0, 9270.0, 8415.0, 9300.0, 3915.0, 3210.0], 
[8700.0, 1155.0, 1830.0, 1365.0, 1710.0, 2910.0, 0.0, 1650.0, 1110.0, 1095.0, 1815.0, 1590.0, 945.0, 1140.0, 1950.0, 1125.0, 1125.0, 8640.0, 7140.0, 6360.0, 12360.0, 13620.0, 13290.0, 13260.0, 13785.0, 13215.0, 13995.0, 2505.0, 2460.0, 2775.0, 3435.0, 2400.0, 3465.0, 5580.0, 4365.0, 10575.0, 9720.0, 10605.0, 5355.0, 4935.0], 
[7260.0, 630.0, 270.0, 1365.0, 105.0, 1500.0, 1650.0, 0.0, 1125.0, 645.0, 270.0, 1590.0, 795.0, 600.0, 510.0, 585.0, 570.0, 7215.0, 5820.0, 5025.0, 10920.0, 12180.0, 11850.0, 11820.0, 12345.0, 11775.0, 12555.0, 1065.0, 1020.0, 1335.0, 2010.0, 975.0, 2025.0, 5190.0, 4035.0, 10035.0, 9180.0, 10065.0, 4695.0, 3495.0], 
[8190.0, 600.0, 1305.0, 360.0, 1185.0, 2415.0, 1110.0, 1125.0, 0.0, 525.0, 1290.0, 585.0, 660.0, 570.0, 1425.0, 570.0, 570.0, 8145.0, 6735.0, 5955.0, 11850.0, 13095.0, 12780.0, 12735.0, 13275.0, 12705.0, 13485.0, 1980.0, 1935.0, 2250.0, 2925.0, 1890.0, 2940.0, 5835.0, 4650.0, 10815.0, 9960.0, 10845.0, 5505.0, 4410.0], 
[7710.0, 105.0, 825.0, 780.0, 720.0, 1935.0, 1095.0, 645.0, 525.0, 0.0, 810.0, 1005.0, 300.0, 90.0, 960.0, 75.0, 75.0, 7665.0, 6255.0, 5475.0, 11370.0, 12615.0, 12300.0, 12270.0, 12795.0, 12225.0, 13005.0, 1515.0, 1470.0, 1770.0, 2445.0, 1410.0, 2475.0, 5475.0, 4305.0, 10350.0, 9495.0, 10395.0, 5025.0, 3945.0], 
[7110.0, 795.0, 45.0, 1530.0, 225.0, 1335.0, 1815.0, 270.0, 1290.0, 810.0, 0.0, 1770.0, 975.0, 780.0, 360.0, 765.0, 750.0, 7065.0, 5655.0, 4875.0, 10770.0, 12015.0, 11700.0, 11670.0, 12195.0, 11625.0, 12405.0, 915.0, 870.0, 1170.0, 1845.0, 810.0, 1875.0, 5160.0, 4035.0, 9945.0, 9090.0, 9975.0, 4605.0, 3345.0], 
[8655.0, 1065.0, 1785.0, 330.0, 1665.0, 2895.0, 1590.0, 1590.0, 585.0, 1005.0, 1770.0, 0.0, 1125.0, 1050.0, 1905.0, 1035.0, 1035.0, 8610.0, 7215.0, 6435.0, 12315.0, 13575.0, 13245.0, 13215.0, 13740.0, 13170.0, 13965.0, 2460.0, 2415.0, 2730.0, 3405.0, 2370.0, 3420.0, 6315.0, 5115.0, 11280.0, 10425.0, 11325.0, 5970.0, 4890.0], 
[7860.0, 330.0, 990.0, 900.0, 870.0, 2085.0, 945.0, 795.0, 660.0, 300.0, 975.0, 1125.0, 0.0, 315.0, 1110.0, 300.0, 300.0, 7815.0, 6405.0, 5625.0, 11520.0, 12780.0, 12450.0, 12420.0, 12945.0, 12375.0, 13155.0, 1665.0, 1620.0, 1935.0, 2595.0, 1560.0, 2625.0, 5400.0, 4200.0, 10365.0, 9510.0, 10410.0, 5100.0, 4095.0], 
[7665.0, 30.0, 795.0, 825.0, 675.0, 1905.0, 1140.0, 600.0, 570.0, 90.0, 780.0, 1050.0, 315.0, 0.0, 915.0, 15.0, 30.0, 7620.0, 6225.0, 5445.0, 11325.0, 12585.0, 12255.0, 12225.0, 12750.0, 12180.0, 12975.0, 1470.0, 1425.0, 1740.0, 2415.0, 1380.0, 2430.0, 5430.0, 4260.0, 10320.0, 9465.0, 10350.0, 4980.0, 3900.0], 
[6780.0, 945.0, 405.0, 1680.0, 510.0, 1020.0, 1950.0, 510.0, 1425.0, 960.0, 360.0, 1905.0, 1110.0, 915.0, 0.0, 900.0, 885.0, 6750.0, 5355.0, 4575.0, 10455.0, 11700.0, 11370.0, 11340.0, 11865.0, 11295.0, 12090.0, 585.0, 540.0, 855.0, 1530.0, 495.0, 1545.0, 4935.0, 3825.0, 9690.0, 8835.0, 9735.0, 4365.0, 3015.0], 
[7665.0, 30.0, 780.0, 810.0, 660.0, 1890.0, 1125.0, 585.0, 570.0, 75.0, 765.0, 1035.0, 300.0, 15.0, 900.0, 0.0, 15.0, 7620.0, 6210.0, 5430.0, 11325.0, 12570.0, 12255.0, 12210.0, 12735.0, 12165.0, 12960.0, 1455.0, 1410.0, 1725.0, 2400.0, 1365.0, 2415.0, 5415.0, 4245.0, 10305.0, 9450.0, 10335.0, 4980.0, 3885.0], 
[7635.0, 60.0, 765.0, 810.0, 645.0, 1860.0, 1125.0, 570.0, 570.0, 75.0, 750.0, 1035.0, 300.0, 30.0, 885.0, 15.0, 0.0, 7590.0, 6195.0, 5400.0, 11295.0, 12555.0, 12225.0, 12195.0, 12720.0, 12150.0, 12930.0, 1440.0, 1395.0, 1710.0, 2370.0, 1335.0, 2400.0, 5400.0, 4230.0, 10290.0, 9420.0, 10320.0, 4950.0, 3870.0], 
[4680.0, 7650.0, 7110.0, 8385.0, 7215.0, 5745.0, 8640.0, 7215.0, 8145.0, 7665.0, 7065.0, 8610.0, 7815.0, 7620.0, 6750.0, 7620.0, 7590.0, 0.0, 4605.0, 4395.0, 6900.0, 8115.0, 7785.0, 7755.0, 8235.0, 7710.0, 8445.0, 6480.0, 6495.0, 6735.0, 7230.0, 6480.0, 7185.0, 9135.0, 8475.0, 12555.0, 11700.0, 12585.0, 7635.0, 4995.0], 
