[29,468820,0,14,20]
[0, 8866, 15997, 18538, 20018, 16661, 7952, 16252, 8945, 36501, 5771, 13632, 30447, 40332, 11829, 20158, 30416, 5366, 45515, 8065, 26759, 6184, 15582, 14447, 7772, 28147, 15758, 20795, 22451, 6346]
[0, 9801, 2365, 776, 2654, 10280, 900, 3723, 814, 741, 16065, 21192, 8332, 5731, 17920, 4588, 12993, 2227, 11541, 692, 4912, 8593, 18645, 1327, 8479, 16334, 7196, 3172, 14646, 3897]
[604800, 14701, 8480, 1706, 5438, 11258, 10284, 6303, 1631, 10939, 17284, 22443, 11569, 7777, 19084, 7192, 15367, 10162, 12396, 1256, 8774, 10198, 24054, 4252, 10555, 25461, 10719, 4475, 15805, 7854]
[0, 16, 17, 17, 17, 15, 14, 16, 14, 25, 14, 14, 23, 25, 17, 20, 23, 15, 29, 14, 20, 13, 16, 18, 15, 21, 18, 20, 20, 15]
[[0.0, 7695.0, 7155.0, 7980.0, 7260.0, 6975.0, 7605.0, 7860.0, 7665.0, 7635.0, 6780.0, 7665.0, 7635.0, 4680.0, 9270.0, 9060.0, 5880.0, 6870.0, 6870.0, 4980.0, 4065.0, 11385.0, 10320.0, 11850.0, 11790.0, 11835.0, 11970.0, 7350.0, 10695.0, 6510.0], 
[7695.0, 0.0, 810.0, 390.0, 690.0, 1920.0, 750.0, 330.0, 30.0, 165.0, 945.0, 30.0, 60.0, 7650.0, 6240.0, 5535.0, 11580.0, 12570.0, 12585.0, 3030.0, 9780.0, 5460.0, 4275.0, 10335.0, 10260.0, 10380.0, 10155.0, 5445.0, 5010.0, 1200.0], 
[7155.0, 810.0, 0.0, 1110.0, 210.0, 1380.0, 765.0, 990.0, 795.0, 750.0, 405.0, 780.0, 765.0, 7110.0, 5700.0, 4995.0, 11055.0, 12045.0, 12045.0, 2490.0, 9255.0, 5205.0, 4065.0, 9990.0, 9915.0, 10020.0, 9810.0, 4905.0, 4650.0, 675.0], 
[7980.0, 390.0, 1110.0, 0.0, 990.0, 2220.0, 1035.0, 450.0, 375.0, 450.0, 1230.0, 360.0, 360.0, 7935.0, 6540.0, 5835.0, 11880.0, 12870.0, 12870.0, 3330.0, 10080.0, 5700.0, 4500.0, 10635.0, 10560.0, 10665.0, 10455.0, 5745.0, 5295.0, 1500.0], 
[7260.0, 690.0, 210.0, 990.0, 0.0, 1485.0, 645.0, 870.0, 675.0, 645.0, 510.0, 660.0, 645.0, 7215.0, 5820.0, 5100.0, 11160.0, 12150.0, 12150.0, 2595.0, 9360.0, 5250.0, 4095.0, 10065.0, 10005.0, 10110.0, 9885.0, 5010.0, 4740.0, 780.0], 
[6975.0, 1920.0, 1380.0, 2220.0, 1485.0, 0.0, 1845.0, 2085.0, 1905.0, 1860.0, 1020.0, 1890.0, 1860.0, 5745.0, 4365.0, 3645.0, 10875.0, 11865.0, 11865.0, 2325.0, 9075.0, 4770.0, 3780.0, 9270.0, 9195.0, 9300.0, 9090.0, 3540.0, 3915.0, 780.0], 
[7605.0, 750.0, 765.0, 1035.0, 645.0, 1845.0, 0.0, 825.0, 720.0, 690.0, 855.0, 720.0, 690.0, 7560.0, 6135.0, 5430.0, 11505.0, 12495.0, 12495.0, 2955.0, 9705.0, 5145.0, 3945.0, 10050.0, 9990.0, 10095.0, 9870.0, 5370.0, 4740.0, 1125.0], 
[7860.0, 330.0, 990.0, 450.0, 870.0, 2085.0, 825.0, 0.0, 315.0, 300.0, 1110.0, 300.0, 300.0, 7815.0, 6405.0, 5700.0, 11760.0, 12750.0, 12750.0, 3195.0, 9960.0, 5400.0, 4200.0, 10365.0, 10290.0, 10410.0, 10185.0, 5610.0, 5100.0, 1380.0], 
